timestamp_ms,window_deauths,total_deauths,threshold_alert,zscore,zscore_alert
8961098,0,14706,0,0.00,0
8966098,0,14706,0,0.00,0
8971098,0,14706,0,0.00,0
8976098,0,14706,0,0.00,0
8981098,0,14706,0,0.00,0
8986098,0,14706,0,0.00,0
8991098,0,14706,0,0.00,0
8996098,0,14706,0,0.00,0
9001098,0,14706,0,0.00,0
9006098,0,14706,0,0.00,0
9011098,0,14706,0,0.00,0
9016098,0,14706,0,0.00,0
9021098,0,14706,0,0.00,0
9026098,0,14706,0,0.00,0
9031098,0,14706,0,0.00,0
9036098,0,14706,0,0.00,0
9041098,0,14706,0,0.00,0
9046098,0,14706,0,0.00,0
9051098,0,14706,0,0.00,0
9056098,0,14706,0,0.00,0
9061098,0,14706,0,0.00,0
9066098,0,14706,0,0.00,0
9071098,0,14706,0,0.00,0
9076098,0,14706,0,0.00,0
9081098,0,14706,0,0.00,0
9086098,0,14706,0,0.00,0
9091098,0,14706,0,0.00,0
9096098,0,14706,0,0.00,0
9101098,0,14706,0,0.00,0
9106098,0,14706,0,0.00,0
9111098,0,14706,0,0.00,0
9116098,0,14706,0,0.00,0
9121098,0,14706,0,0.00,0
9126098,0,14706,0,0.00,0
9131098,0,14706,0,0.00,0
9136098,0,14706,0,0.00,0
9141098,0,14706,0,0.00,0
9146098,0,14706,0,0.00,0
9151098,0,14706,0,0.00,0
9156098,0,14706,0,0.00,0
9161098,0,14706,0,0.00,0
9166098,0,14706,0,0.00,0
9171098,0,14706,0,0.00,0
9176098,0,14706,0,0.00,0
9181098,0,14706,0,0.00,0
9186098,0,14706,0,0.00,0
9191098,0,14706,0,0.00,0
9196098,0,14706,0,0.00,0
9201098,0,14706,0,0.00,0
9206098,0,14706,0,0.00,0
9211098,0,14706,0,0.00,0
9216098,0,14706,0,0.00,0
9221098,0,14706,0,0.00,0
9226098,0,14706,0,0.00,0
9231098,0,14706,0,0.00,0
9236098,0,14706,0,0.00,0
9241098,0,14706,0,0.00,0
9246098,0,14706,0,0.00,0
9251098,0,14706,0,0.00,0
9256098,0,14706,0,0.00,0
9261098,0,14706,0,0.00,0
9266098,0,14706,0,0.00,0
9271098,0,14706,0,0.00,0
9276098,0,14706,0,0.00,0
9281098,0,14706,0,0.00,0
9286098,0,14706,0,0.00,0
9291098,0,14706,0,0.00,0
9296098,0,14706,0,0.00,0
9301098,0,14706,0,0.00,0
9306098,0,14706,0,0.00,0
9311098,0,14706,0,0.00,0
9316098,0,14706,0,0.00,0
9321098,0,14706,0,0.00,0
9326098,0,14706,0,0.00,0
9331098,0,14706,0,0.00,0
9336098,0,14706,0,0.00,0
9341098,0,14706,0,0.00,0
9346098,0,14706,0,0.00,0
9351098,0,14706,0,0.00,0
9356098,0,14706,0,0.00,0
9361098,0,14706,0,0.00,0
9366098,0,14706,0,0.00,0
9371098,0,14706,0,0.00,0
9376098,0,14706,0,0.00,0
9381098,0,14706,0,0.00,0
9386098,0,14706,0,0.00,0
9391098,0,14706,0,0.00,0
9396098,0,14706,0,0.00,0
9401098,0,14706,0,0.00,0
9406098,0,14706,0,0.00,0
9411098,0,14706,0,0.00,0
9416098,0,14706,0,0.00,0
9421098,0,14706,0,0.00,0
9426098,0,14706,0,0.00,0
9431098,0,14706,0,0.00,0
